,PROPERTY_VALUE_AMT,TARGET,CRDT_LINE_CNT,DEROG_CNT,DEBT_INC_RTIO_AMT,LOAN_AMT,REASON_CDE,YOJ_AMT,MORTGAGE_DUE_AMT,RCNT_CRDT_CNT,OLD_AGE_TRADE_AMT,JOB_CDE,DELINGQ_CNT
5396,82627.0,0,14.0,2.0,43.268375449,53700,HomeImp,2.0,24158.0,6.0,250.66654255,Other,0.0
5397,256977.0,0,33.0,0.0,37.989689206,54000,DebtCon,6.0,176922.0,2.0,225.56569998,ProfExe,0.0
5398,103535.0,1,31.0,0.0,44.065428782,31000,DebtCon,7.0,67794.0,1.0,116.89898988,Mgr,1.0
5399,96809.0,0,,,28.423961906,5300,DebtCon,0.0,83552.0,,,ProfExe,
5400,106877.0,0,24.0,0.0,40.995208218,23700,DebtCon,,82983.0,2.0,177.01767442,Other,0.0
5401,101365.0,0,31.0,0.0,33.481910133,9600,HomeImp,1.0,77359.0,0.0,182.80351445,Other,0.0
5402,266670.0,0,51.0,1.0,36.575387744000004,24200,HomeImp,6.0,242111.0,3.0,243.00312872,Self,0.0
5403,74747.0,0,24.0,,42.265466118,9400,DebtCon,6.0,52598.0,,129.34382449,Mgr,
5404,102048.0,0,32.0,0.0,39.932750126,28300,DebtCon,12.0,68959.0,1.0,278.71470424,ProfExe,0.0
5405,288512.0,0,24.0,0.0,29.582300921999998,70500,DebtCon,9.0,196690.0,2.0,227.02713568,Self,0.0
5406,82764.0,1,31.0,1.0,38.942759641,12000,,14.0,54257.0,2.0,188.33742177,Other,1.0
5407,93907.0,0,23.0,0.0,33.490354241,25000,DebtCon,1.0,60504.0,0.0,99.99371532299999,Office,0.0
5408,113564.0,0,17.0,0.0,27.029438966999997,17500,DebtCon,19.0,90221.0,1.0,265.18462525,Other,0.0
5409,79069.0,0,13.0,0.0,29.556366385,13700,HomeImp,2.0,53094.0,0.0,155.81528651,Other,2.0
5410,99132.0,0,12.0,0.0,,13000,HomeImp,8.0,61612.0,1.0,262.73333333,ProfExe,0.0
5411,81922.0,1,23.0,0.0,43.159875328999995,11200,DebtCon,12.0,68990.0,2.0,120.88581123,Mgr,1.0
5412,66692.0,0,18.0,0.0,32.625687041,10600,DebtCon,10.0,56814.0,1.0,107.37405519,Mgr,0.0
5413,69500.0,0,20.0,0.0,,23000,DebtCon,10.0,42600.0,1.0,119.7,Other,0.0
5414,68558.0,0,23.0,1.0,37.347348765999996,13100,HomeImp,29.0,58039.0,1.0,184.88001057,Other,2.0
5415,87000.0,1,35.0,0.0,,16500,DebtCon,26.0,65900.0,5.0,109.56666667,Other,3.0
5416,102602.0,1,21.0,2.0,,12000,HomeImp,6.0,75373.0,0.0,99.366666667,Other,0.0
5417,149975.0,1,12.0,0.0,31.222802648000002,19600,DebtCon,4.0,117646.0,1.0,114.21361486,Other,0.0
5418,89742.0,0,16.0,0.0,26.160494887,6600,HomeImp,31.0,62380.0,0.0,232.52729073,Office,0.0
5419,48574.0,1,4.0,0.0,36.611156973,11900,DebtCon,13.0,29822.0,0.0,132.4016914,Office,0.0
5420,251643.0,0,33.0,0.0,40.174064762,51800,DebtCon,5.0,174945.0,1.0,257.80792887,ProfExe,0.0
5421,176342.0,0,20.0,0.0,30.080158196,15100,DebtCon,11.0,140193.0,0.0,248.18841905,Mgr,0.0
5422,54038.0,0,20.0,0.0,35.554303677,20400,DebtCon,15.0,29985.0,1.0,177.59367277,ProfExe,0.0
5423,146400.0,1,32.0,0.0,,20000,DebtCon,0.1,107000.0,2.0,234.33333333,Office,2.0
5424,78800.0,0,35.0,0.0,29.293344354000002,12300,DebtCon,7.0,68024.0,0.0,125.50405141,Sales,0.0
5425,81598.0,0,34.0,0.0,26.500105076,13100,DebtCon,7.0,64897.0,0.0,130.64846835,Sales,0.0
5426,121758.0,0,34.0,0.0,26.521740538000003,30500,DebtCon,10.0,77246.0,0.0,79.21417248,Mgr,0.0
5427,73440.0,0,9.0,0.0,,13600,DebtCon,4.0,41000.0,1.0,125.76666667,Mgr,0.0
5428,75811.0,0,17.0,0.0,33.690785641,10400,DebtCon,3.0,63505.0,2.0,182.0920717,Other,0.0
5429,68609.0,1,17.0,0.0,25.448844532,10700,DebtCon,2.0,55043.0,1.0,46.272175955,Other,0.0
5430,122571.0,0,,,40.780527152,10800,HomeImp,8.0,89139.0,,,Other,
5431,108948.0,0,25.0,0.0,37.103025992,17500,HomeImp,4.0,85183.0,1.0,125.10948564,ProfExe,0.0
5432,62342.0,0,21.0,0.0,30.318596795,16900,DebtCon,15.0,47129.0,0.0,290.14892122,Other,0.0
5433,128462.0,0,21.0,0.0,37.523324709,11600,DebtCon,10.0,89205.0,0.0,128.12359751,Office,0.0
5434,31843.0,0,16.0,0.0,19.300854446,12500,DebtCon,7.0,17659.0,0.0,107.74109478,Office,1.0
5435,94446.0,0,16.0,0.0,40.775864346,20400,HomeImp,6.0,,1.0,184.82428996,Other,0.0
5436,64122.0,0,11.0,,38.695614603,8700,DebtCon,5.0,56904.0,2.0,119.55547341,Mgr,4.0
5437,69336.0,0,24.0,1.0,35.51267298,13500,HomeImp,29.0,59941.0,1.0,182.69566963,Other,2.0
5438,34800.0,1,3.0,2.0,,13100,HomeImp,2.6,22422.0,1.0,93.3,Office,0.0
5439,65561.0,0,16.0,0.0,38.097902468,15400,DebtCon,25.0,50402.0,0.0,282.62290524,Mgr,0.0
5440,200000.0,1,50.0,0.0,,13000,DebtCon,3.0,177000.0,1.0,195.83333333,Mgr,2.0
5441,123674.0,0,25.0,0.0,41.676985544000004,28200,DebtCon,1.0,90485.0,2.0,189.73474189,Other,1.0
5442,48095.0,0,16.0,0.0,19.012446366,15300,DebtCon,1.0,14695.0,0.0,301.65766575,ProfExe,0.0
5443,50309.0,0,32.0,0.0,35.906115846,7800,DebtCon,11.0,38506.0,0.0,231.0011955,Other,0.0
5444,120380.0,0,17.0,0.0,34.315437212,13700,DebtCon,13.0,96597.0,1.0,181.40485044,ProfExe,0.0
5445,86851.0,0,7.0,0.0,24.380389513,22900,HomeImp,25.0,41174.0,0.0,267.13260885,Other,0.0
5446,64890.0,0,19.0,0.0,16.160450862,43800,HomeImp,,5884.0,0.0,309.82754765,Office,0.0
5447,31531.0,0,16.0,0.0,21.620580277,14900,DebtCon,7.0,22245.0,0.0,91.074218176,Office,0.0
5448,129189.0,1,41.0,1.0,42.93355731,25400,DebtCon,,83943.0,,5.2433410438,Mgr,1.0
5449,36082.0,0,15.0,0.0,41.979000667,31400,DebtCon,30.0,12617.0,0.0,205.4598874,Other,0.0
5450,94726.0,0,31.0,0.0,35.034481355,16400,DebtCon,1.0,71264.0,1.0,177.2573424,Other,0.0
5451,103948.0,0,25.0,0.0,35.150980788000005,30400,DebtCon,3.0,55429.0,1.0,182.48416421,Office,0.0
5452,102287.0,0,33.0,0.0,38.447658863,10500,HomeImp,5.0,76729.0,1.0,89.062698773,ProfExe,0.0
5453,118554.0,0,35.0,0.0,25.012020369000002,33600,DebtCon,9.0,79877.0,1.0,78.327767713,Mgr,0.0
5454,60000.0,0,31.0,0.0,,40600,DebtCon,20.0,14534.0,1.0,206.96666667,Other,0.0
5455,76718.0,0,22.0,0.0,29.200400339,8400,HomeImp,3.0,62989.0,0.0,131.47138261,Mgr,2.0
5456,93018.0,0,22.0,0.0,28.289429173000002,8800,DebtCon,7.0,78953.0,0.0,110.72312997,Mgr,0.0
5457,111572.0,0,33.0,1.0,34.351808356,12200,DebtCon,0.0,86775.0,1.0,138.61008049,ProfExe,1.0
5458,116738.0,0,38.0,0.0,34.169513676,9400,HomeImp,28.0,81596.0,1.0,338.62903535,Office,0.0
5459,36486.0,0,50.0,0.0,42.458581788000004,34100,DebtCon,1.0,241931.0,3.0,196.00883159,Mgr,2.0
5460,66143.0,0,12.0,0.0,40.015070568,8300,HomeImp,24.0,14601.0,1.0,320.23488221,Office,0.0
5461,227168.0,1,28.0,0.0,,41800,DebtCon,2.0,147416.0,3.0,157.66823593,Self,4.0
5462,57000.0,0,6.0,0.0,,30000,DebtCon,0.0,8875.0,1.0,100.46666667,Other,0.0
5463,80698.0,0,25.0,,39.128717628000004,4000,HomeImp,11.0,67625.0,0.0,212.34930388,Mgr,1.0
5464,91671.0,0,20.0,0.0,21.348254512,16900,DebtCon,9.0,61847.0,0.0,202.05343558,ProfExe,0.0
5465,77908.0,0,,,,5000,DebtCon,5.0,70470.0,,,,
5466,158000.0,0,52.0,,,19000,DebtCon,2.0,122000.0,,374.03333333,Office,1.0
5467,94390.0,0,42.0,0.0,39.060627308,16400,DebtCon,8.0,82869.0,,358.05066023,ProfExe,2.0
5468,138268.0,0,15.0,0.0,41.207855736999996,20600,DebtCon,12.0,91183.0,3.0,113.16663582,Other,0.0
5469,57420.0,0,34.0,0.0,37.934570083000004,17700,DebtCon,3.0,36253.0,1.0,267.78350875,ProfExe,0.0
5470,91172.0,0,25.0,0.0,24.990490702,15400,DebtCon,2.0,59518.0,0.0,159.00351063,Office,0.0
5471,87168.0,0,15.0,0.0,40.616779346,5000,HomeImp,4.0,66839.0,0.0,122.59722258,Other,0.0
5472,55700.0,0,7.0,0.0,,25000,,2.5,23900.0,2.0,116.63333333,Office,0.0
5473,61221.0,0,29.0,0.0,41.246612634,8000,DebtCon,23.0,49232.0,3.0,258.19457767,Other,0.0
5474,74016.0,0,16.0,0.0,33.027143556999995,11400,HomeImp,7.0,56789.0,0.0,127.62547457,Other,0.0
5475,55578.0,0,20.0,6.0,28.238412306999997,42200,DebtCon,,,,115.87818912,Other,
5476,106000.0,0,16.0,0.0,40.75164798,10100,DebtCon,13.0,87942.0,2.0,219.38527843,Other,0.0
5477,68211.0,0,28.0,0.0,28.391039297,11900,DebtCon,23.0,41009.0,0.0,234.92961744,Office,0.0
5478,109553.0,0,35.0,0.0,40.142521056,47000,HomeImp,10.0,42437.0,2.0,206.71407561,Self,0.0
5479,67950.0,0,19.0,0.0,12.846006167999999,42700,HomeImp,,9330.0,0.0,305.70315333,Office,0.0
5480,115006.0,1,36.0,0.0,,24900,DebtCon,10.0,77000.0,0.0,293.23333333,Other,0.0
5481,95000.0,1,22.0,0.0,,21000,DebtCon,8.0,69231.0,1.0,116.7,ProfExe,7.0
5482,80681.0,0,34.0,0.0,27.694521271,11300,DebtCon,6.0,62168.0,0.0,117.37622920000001,Sales,0.0
5483,68250.0,0,12.0,0.0,,10000,DebtCon,20.0,10000.0,1.0,398.8,ProfExe,2.0
5484,113223.0,0,9.0,0.0,22.003376409,11000,DebtCon,7.0,48893.0,0.0,237.09808129,ProfExe,1.0
5485,65769.0,0,7.0,0.0,34.327276536999996,11800,HomeImp,,,0.0,357.33268218,Other,0.0
5486,115750.0,1,10.0,0.0,,20000,HomeImp,,,0.0,132.53333333,Other,2.0
5487,80601.0,0,14.0,0.0,41.773446616,7500,HomeImp,4.0,63573.0,0.0,111.43518985,Other,0.0
5488,62906.0,0,16.0,0.0,28.648185714,12800,DebtCon,3.0,54546.0,1.0,175.51987453,Mgr,0.0
5489,98015.0,0,19.0,0.0,34.921021057,22000,DebtCon,9.0,71664.0,1.0,191.31360881,Mgr,0.0
5490,139559.0,0,23.0,0.0,34.080016231,22700,HomeImp,11.0,108488.0,0.0,190.9727785,ProfExe,0.0
5491,105300.0,1,23.0,0.0,,12500,DebtCon,4.0,69192.0,1.0,282.03333333,Mgr,0.0
5492,113000.0,0,19.0,0.0,,24100,DebtCon,10.0,77435.0,0.0,124.76666667,ProfExe,1.0
5493,136099.0,0,32.0,,31.63052886,13500,DebtCon,15.0,117604.0,1.0,188.26097281,ProfExe,0.0
5494,69786.0,0,24.0,,41.047754879,11800,DebtCon,5.0,53596.0,,126.78778068,Mgr,
5495,101484.0,1,29.0,0.0,,24400,DebtCon,15.0,69873.0,0.0,225.7525542,Other,6.0
5496,101500.0,1,36.0,0.0,,10000,DebtCon,10.0,57238.0,0.0,106.83333333,ProfExe,0.0
5497,63989.0,0,20.0,0.0,20.470915508,3600,HomeImp,20.0,52337.0,0.0,204.27249884,Office,0.0
5498,155166.0,0,26.0,0.0,32.088681351999995,27600,DebtCon,6.0,112753.0,3.0,124.99095520000002,ProfExe,0.0
5499,,1,,,,10000,HomeImp,,,,,Other,
5500,192000.0,0,16.0,0.0,,10000,HomeImp,0.0,124000.0,0.0,346.96666667,Office,1.0
5501,70220.0,0,32.0,0.0,30.731396529,18600,DebtCon,6.0,49385.0,2.0,229.474919,ProfExe,0.0
5502,39102.0,0,11.0,0.0,29.151698162,14700,HomeImp,8.0,27235.0,2.0,71.420815089,Other,0.0
5503,42623.0,0,7.0,0.0,35.131092706,34600,DebtCon,6.0,27851.0,0.0,45.927166166999996,Mgr,0.0
5504,,1,20.0,7.0,,15000,,0.9,33000.0,0.0,144.86666667,,5.0
5505,107900.0,0,28.0,0.0,,10000,HomeImp,12.0,80000.0,0.0,176.53333333,ProfExe,2.0
5506,117581.0,0,27.0,0.0,34.998727775,27600,DebtCon,10.0,,0.0,165.00583942,Mgr,0.0
5507,96784.0,0,24.0,0.0,38.078963128000005,21700,DebtCon,5.0,79240.0,6.0,64.50842359399999,Mgr,0.0
5508,107044.0,0,19.0,0.0,36.846466819,10700,HomeImp,0.0,85198.0,0.0,66.758325469,ProfExe,0.0
5509,36133.0,0,,,31.703814721999997,9000,,,12340.0,,,,
5510,55703.0,0,12.0,0.0,39.814736841999995,20300,DebtCon,,37388.0,0.0,222.733567,Other,0.0
5511,142466.0,0,22.0,0.0,32.333899345,21900,HomeImp,8.0,105787.0,0.0,145.37717658,ProfExe,0.0
5512,137950.0,0,15.0,,32.761337964,16200,DebtCon,2.0,104896.0,2.0,112.28309435,Office,
5513,94245.0,0,21.0,3.0,25.430314939000002,14700,DebtCon,5.0,76931.0,0.0,78.687519875,Other,0.0
5514,89250.0,1,28.0,0.0,,14700,DebtCon,4.0,63000.0,0.0,87.46666666700001,ProfExe,0.0
5515,130613.0,0,47.0,0.0,39.358357532,17500,DebtCon,1.0,103562.0,0.0,288.00847827,Other,0.0
5516,89634.0,0,47.0,0.0,28.285532103,6200,HomeImp,24.0,75623.0,0.0,324.68682941,Other,0.0
5517,132500.0,0,21.0,0.0,,20500,DebtCon,,89269.0,0.0,203.9,ProfExe,0.0
5518,71257.0,1,50.0,3.0,43.762930265,14900,DebtCon,3.0,58204.0,1.0,206.51873487,Office,2.0
5519,64332.0,0,12.0,0.0,36.874927508,8700,HomeImp,1.0,52388.0,,91.112060841,Other,
5520,40268.0,0,7.0,0.0,16.695828595,33200,DebtCon,0.0,23858.0,0.0,56.603895448,Other,0.0
5521,56465.0,0,15.0,0.0,18.251480864,16700,DebtCon,3.0,12830.0,0.0,301.14852231,ProfExe,0.0
5522,70020.0,1,8.0,2.0,44.858977323999994,7900,DebtCon,12.0,55383.0,10.0,80.778941503,Other,0.0
5523,59173.0,0,22.0,2.0,14.26712754,13600,HomeImp,7.0,7627.0,1.0,362.51225026,Other,0.0
5524,116814.0,1,22.0,1.0,23.20471329,13800,DebtCon,15.0,97778.0,1.0,120.78139621,Other,3.0
5525,65935.0,0,5.0,0.0,19.429084265,21600,HomeImp,8.0,,1.0,111.06809784,Office,0.0
5526,101288.0,0,12.0,0.0,40.351902286,22800,DebtCon,20.0,76502.0,0.0,188.07772245,Other,0.0
5527,66217.0,0,8.0,0.0,20.17202126,23500,DebtCon,24.0,,1.0,122.14755148,Other,1.0
5528,72696.0,0,22.0,2.0,40.442567785,5500,HomeImp,4.0,71644.0,0.0,150.86584513,Sales,0.0
5529,150172.0,0,37.0,,42.987979461,25100,DebtCon,4.0,118559.0,1.0,279.19802143,Office,
5530,169638.0,0,38.0,0.0,17.620920214,23600,DebtCon,6.0,126254.0,0.0,176.74916309,ProfExe,0.0
5531,93707.0,1,51.0,3.0,69.480650392,11700,DebtCon,7.0,63914.0,2.0,162.57983695,Other,0.0
5532,16700.0,1,10.0,0.0,,1500,HomeImp,4.0,13500.0,1.0,149.46666667,Other,0.0
5533,97616.0,0,27.0,0.0,39.462663394,12800,DebtCon,6.0,77318.0,2.0,125.53480182,Mgr,0.0
5534,93500.0,0,16.0,0.0,,16500,HomeImp,8.0,67619.0,0.0,82.166666667,ProfExe,0.0
5535,112676.0,0,22.0,0.0,38.781048258,13700,HomeImp,2.0,96225.0,1.0,144.53360587,Office,0.0
5536,123662.0,0,29.0,,41.05065735,18600,DebtCon,0.0,98200.0,0.0,241.64223157,Office,3.0
5537,90908.0,0,20.0,0.0,29.014876509,16000,HomeImp,,63005.0,0.0,295.11525035,Other,0.0
5538,73541.0,0,35.0,0.0,41.651691707,12700,DebtCon,1.0,61840.0,2.0,157.89244671,ProfExe,0.0
5539,59544.0,0,15.0,0.0,41.609813237,13100,DebtCon,,44817.0,0.0,71.46170474899999,Other,0.0
5540,157511.0,0,43.0,0.0,29.583184253000002,12300,HomeImp,4.0,141020.0,0.0,403.74892984,ProfExe,1.0
5541,102000.0,0,25.0,0.0,,15300,HomeImp,3.5,81500.0,1.0,123.76666667,ProfExe,0.0
5542,84806.0,0,35.0,0.0,35.062675655,7200,HomeImp,15.0,57912.0,0.0,241.51424984,Other,0.0
5543,67246.0,0,10.0,0.0,27.575809699,17800,DebtCon,5.0,39686.0,1.0,114.18355498,,0.0
5544,46357.0,0,6.0,0.0,15.028037471,31200,DebtCon,0.0,22907.0,0.0,62.416296878000004,Other,0.0
5545,97944.0,0,14.0,0.0,36.609389404,20500,HomeImp,14.0,67852.0,0.0,141.00534478,Office,0.0
5546,211014.0,0,26.0,0.0,18.735147443,27500,DebtCon,10.0,131269.0,2.0,234.35128879,ProfExe,0.0
5547,114820.0,0,15.0,0.0,36.737721285,12000,DebtCon,16.0,98428.0,2.0,188.14820819,Other,1.0
5548,95124.0,0,22.0,0.0,29.160140823000003,15200,HomeImp,13.0,7879.0,0.0,270.28589924,Other,1.0
5549,142231.0,0,36.0,0.0,41.295400304,38100,DebtCon,11.0,93544.0,0.0,55.109850313,Other,0.0
5550,70207.0,0,21.0,0.0,29.36696636,60500,DebtCon,3.0,40669.0,0.0,96.266067961,Other,0.0
5551,91057.0,0,20.0,0.0,22.023264648,14100,DebtCon,8.0,59402.0,0.0,194.63461729,ProfExe,0.0
5552,195791.0,0,23.0,,30.536610591,19300,DebtCon,12.0,148542.0,0.0,110.32763507,ProfExe,
5553,31602.0,0,15.0,0.0,35.586051528,7900,HomeImp,20.0,,0.0,192.1211081,Office,0.0
5554,84470.0,0,29.0,0.0,40.278298303,27500,DebtCon,9.0,54511.0,3.0,140.24779602,Other,1.0
5555,60200.0,0,14.0,0.0,,12000,DebtCon,4.0,46000.0,0.0,176.5,Other,0.0
5556,93472.0,0,23.0,0.0,33.196412457,15700,DebtCon,19.0,79346.0,11.0,244.47605696,Mgr,0.0
5557,207562.0,1,27.0,0.0,,15000,DebtCon,6.0,163000.0,1.0,247.58424908,ProfExe,0.0
5558,56481.0,0,24.0,0.0,27.176647715999998,20600,DebtCon,24.0,16779.0,0.0,228.05700238,Other,1.0
5559,82738.0,0,16.0,0.0,34.019837691999996,11500,HomeImp,17.0,56720.0,0.0,200.41695429,Other,0.0
5560,175750.0,0,35.0,0.0,40.514989578000005,26600,DebtCon,1.0,148986.0,0.0,197.39171326,Other,0.0
5561,94518.0,0,19.0,0.0,21.296075321,13900,DebtCon,10.0,65437.0,0.0,182.40075506,ProfExe,0.0
5562,96942.0,0,18.0,1.0,34.23989502,15600,DebtCon,0.0,76724.0,1.0,157.41095093,Other,0.0
5563,88313.0,0,7.0,0.0,22.169596305,50300,HomeImp,,,0.0,344.40977664,Other,0.0
5564,65635.0,1,28.0,0.0,,27700,HomeImp,18.0,,1.0,221.1,Other,3.0
5565,26600.0,0,,,,7000,,,5768.0,,,,
5566,88754.0,0,23.0,0.0,39.107501643,6800,DebtCon,19.0,75964.0,0.0,298.70048215,Mgr,1.0
5567,86831.0,0,28.0,0.0,24.602658554,10400,HomeImp,19.0,56610.0,0.0,190.08482952,Other,0.0
5568,108864.0,0,21.0,,42.826600831,31100,HomeImp,5.0,73386.0,10.0,119.53951836,Other,
5569,132000.0,1,14.0,0.0,,5000,HomeImp,17.5,,0.0,121.9,Other,2.0
5570,81536.0,0,13.0,0.0,26.189767088000004,17900,HomeImp,13.0,63559.0,0.0,176.87076849,ProfExe,3.0
5571,111925.0,0,21.0,,44.520554753,28500,HomeImp,5.0,73188.0,11.0,123.61317437,Other,
5572,182973.0,0,17.0,0.0,44.968713692,22200,HomeImp,6.0,137889.0,0.0,317.35612488,Mgr,0.0
5573,85753.0,0,25.0,0.0,37.85968784,5700,HomeImp,7.0,76948.0,0.0,128.47645151,Other,0.0
5574,76673.0,0,13.0,0.0,,45000,HomeImp,11.0,,0.0,297.3,Office,0.0
5575,97394.0,0,17.0,0.0,25.556707636,19700,DebtCon,0.0,70709.0,0.0,94.86046638299999,Mgr,0.0
5576,75000.0,1,23.0,1.0,,20000,DebtCon,7.0,11000.0,1.0,267.83333333,Other,3.0
5577,95525.0,0,16.0,,25.621930491999997,9200,DebtCon,16.0,71994.0,3.0,126.81643919,Other,
5578,64928.84,0,5.0,0.0,,20000,HomeImp,8.0,,2.0,122.66666667,Office,0.0
5579,131913.0,0,37.0,1.0,35.270113219,26600,DebtCon,0.0,94954.0,2.0,187.14082357,ProfExe,0.0
5580,296728.0,0,23.0,0.0,38.05331686,32800,DebtCon,27.0,189564.0,0.0,155.53689674,Other,0.0
5581,58000.0,1,18.0,0.0,,12000,DebtCon,5.0,42000.0,1.0,113.63333333,Other,1.0
5582,192411.0,0,16.0,0.0,41.543254137,28400,HomeImp,0.0,150784.0,1.0,173.30549337,Self,0.0
5583,98154.0,0,15.0,,25.119955899,10200,DebtCon,16.0,70882.0,3.0,153.11813626,Other,
5584,71798.0,0,5.0,0.0,19.624527791,23800,HomeImp,6.0,,2.0,119.71195475,Office,0.0
5585,139025.0,0,15.0,0.0,38.505897276999995,23600,DebtCon,10.0,87875.0,2.0,112.91251455,Other,0.0
5586,175817.0,0,31.0,0.0,36.289002598,28400,DebtCon,17.0,112996.0,1.0,303.28205506,Sales,0.0
5587,82523.0,0,8.0,0.0,28.172032888,16200,DebtCon,4.0,49552.0,1.0,131.7057154,Mgr,0.0
5588,40456.0,1,12.0,1.0,,22400,HomeImp,0.0,15765.0,0.0,117.66666667,Other,3.0
5589,89673.0,0,29.0,0.0,27.701649739,8800,HomeImp,18.0,55990.0,0.0,184.62596594,Other,0.0
5590,55000.0,1,32.0,0.0,,10300,DebtCon,1.5,39893.0,2.0,99.433333333,Other,1.0
5591,94613.0,0,18.0,0.0,41.058989067,16000,DebtCon,5.0,77067.0,3.0,207.4133904,Other,0.0
5592,210724.0,0,34.0,0.0,41.617983034,25400,HomeImp,10.0,149364.0,1.0,266.50672409,Other,0.0
5593,57686.0,0,20.0,0.0,37.792555026,10600,DebtCon,0.0,44696.0,0.0,170.34097406,Office,0.0
5594,85006.0,0,21.0,0.0,32.855701395,22000,DebtCon,20.0,53212.0,1.0,218.48411292,Other,0.0
5595,106361.0,0,24.0,0.0,36.489097213,32400,DebtCon,3.0,51220.0,2.0,172.36214796,Office,0.0
5596,92158.0,1,64.0,3.0,40.545680998,20300,DebtCon,9.0,66667.0,2.0,174.89210564,ProfExe,1.0
5597,60000.0,1,8.0,0.0,,14100,DebtCon,0.0,43927.0,12.0,0.0,Other,0.0
5598,102227.0,0,21.0,0.0,37.239696740999996,25200,DebtCon,9.0,75037.0,0.0,148.72977821,Office,0.0
5599,119019.0,0,8.0,0.0,37.525272691,18100,DebtCon,13.0,89454.0,1.0,127.24619628,Other,0.0
5600,143788.0,0,13.0,0.0,42.358128042,25700,DebtCon,23.0,94295.0,0.0,220.72951888,Mgr,0.0
5601,87596.0,0,23.0,0.0,34.054811236999996,6200,HomeImp,5.0,60354.0,2.0,210.17306467,ProfExe,0.0
5602,72172.0,1,16.0,0.0,37.51836575,12800,DebtCon,20.0,40932.0,0.0,162.04401039,Other,0.0
5603,63450.0,1,20.0,0.0,,5400,HomeImp,5.0,59720.0,1.0,199.9,ProfExe,1.0
5604,43962.0,1,15.0,2.0,35.404638874,20400,DebtCon,5.0,19265.0,1.0,177.90470706,Office,0.0
5605,86612.0,0,30.0,0.0,29.937917829,7400,DebtCon,4.0,48924.0,4.0,207.76841442,,0.0
5606,83146.0,0,10.0,0.0,7.862193631699999,19800,DebtCon,11.0,56745.0,0.0,85.25361922100001,Other,0.0
5607,182418.0,0,23.0,0.0,40.298698909,18100,DebtCon,8.0,112832.0,3.0,230.07213106,Office,0.0
5608,289991.0,0,55.0,,31.463384548,24600,HomeImp,5.0,221331.0,,474.02707410000005,ProfExe,4.0
5609,505000.0,1,22.0,0.0,,35000,DebtCon,4.5,391000.0,0.0,192.76666667,ProfExe,0.0
5610,64850.0,1,21.0,0.0,,3200,HomeImp,1.0,54000.0,3.0,121.86666667,Other,0.0
5611,45000.0,0,23.0,0.0,,7700,DebtCon,10.0,35100.0,1.0,206.96666667,Office,0.0
5612,91413.0,0,19.0,0.0,37.996923331,26000,DebtCon,5.0,58794.0,0.0,230.68023074,Other,0.0
5613,99384.0,0,31.0,0.0,34.234789575,9600,HomeImp,0.0,70589.0,0.0,176.46746230000002,Other,1.0
5614,106273.0,1,22.0,0.0,18.11489583,21200,DebtCon,12.0,69212.0,0.0,97.2311228,ProfExe,1.0
5615,159770.0,0,18.0,0.0,37.008373780999996,17000,DebtCon,,125728.0,0.0,228.42238215,Mgr,0.0
5616,163250.0,0,19.0,0.0,37.868355391,18800,DebtCon,2.0,96272.0,1.0,204.49258593,Mgr,0.0
5617,72890.0,0,3.0,0.0,39.198068218,6300,HomeImp,1.0,,0.0,41.250113587,Office,0.0
5618,63500.0,1,28.0,2.0,,28000,DebtCon,14.0,28042.0,4.0,121.73333333,ProfExe,4.0
5619,99149.0,0,32.0,0.0,34.449664673,7000,HomeImp,1.0,74795.0,0.0,175.57144277,Other,1.0
5620,55734.0,0,19.0,0.0,37.945522273,18100,DebtCon,17.0,23928.0,0.0,175.89535449,ProfExe,0.0
5621,100756.0,0,13.0,0.0,32.871908969,20700,HomeImp,3.0,69810.0,1.0,213.72829182,Other,0.0
5622,43040.0,1,11.0,1.0,,31500,DebtCon,0.0,16000.0,1.0,98.433333333,Other,1.0
5623,69712.0,0,0.0,0.0,2.553521964,14400,,0.0,,0.0,,,0.0
5624,118507.0,0,32.0,0.0,39.146755766,27600,DebtCon,5.0,74964.0,1.0,91.71124620399999,Other,0.0
5625,77870.0,0,35.0,0.0,,10000,DebtCon,7.0,59764.0,0.0,136.9,Sales,0.0
5626,72618.0,0,15.0,0.0,41.457025199,16500,DebtCon,6.0,44330.0,2.0,101.49536566,Other,0.0
5627,36793.0,0,11.0,,30.738813764,9300,HomeImp,,,,304.52018936,Other,
5628,76077.0,0,29.0,2.0,33.374570631,9400,HomeImp,12.0,53756.0,2.0,244.11665292,Office,0.0
5629,80673.0,0,10.0,0.0,7.390143059700001,22100,DebtCon,12.0,57018.0,1.0,108.74925607,Other,0.0
5630,194000.0,1,5.0,0.0,,20000,HomeImp,4.5,145500.0,5.0,67.9,Self,0.0
5631,97194.0,0,20.0,1.0,35.866116431,23500,DebtCon,1.0,94109.0,0.0,116.81864817,ProfExe,0.0
5632,147837.0,0,24.0,0.0,42.668454647,24400,DebtCon,23.0,91316.0,0.0,170.05674853,ProfExe,0.0
5633,95280.0,0,10.0,0.0,33.123728177,16200,,,,1.0,194.46001619,Other,0.0
5634,63752.0,1,22.0,2.0,38.372460882,6900,DebtCon,10.0,57257.0,0.0,138.23477796,Other,0.0
5635,105971.0,0,24.0,0.0,27.961550213000002,15200,HomeImp,21.0,87116.0,4.0,147.94667979,Other,0.0
